,p,checkpoint,train_error,demographic parity,equal_opportunity,equal odds,overall accuracy
221,0.55,1000.0,0.17642762284196548,0.225439208704304,0.40480312752227604,0.5089815610449804,0.11322107659377434
222,0.55,500.0,0.18160690571049137,0.19953431955104256,0.18261435317490465,0.2857448481983439,0.1269499360820726
223,0.55,1000.0,0.17204515272244356,0.21489652685615088,0.26674534216128737,0.3703913500308559,0.1169878503483025
224,0.55,500.0,0.18652058432934926,0.10663962326565615,0.027234440216810762,0.0707550258561857,0.14088877622699625
225,0.55,1000.0,0.1749667994687915,0.1518385413236737,0.12625246265532086,0.19206858556868683,0.12827224453495156
226,0.55,500.0,0.17629482071713148,0.17676253115433538,0.13370797491904435,0.21894681784180825,0.12601396957097855
227,0.55,1000.0,0.1696547144754316,0.18170493982704197,0.13223138135470747,0.21750103442977053,0.1212944196196234
228,0.55,500.0,0.1853253652058433,0.1546414260342435,0.04725841986780921,0.12772667125138165,0.13911485289990444
229,0.55,1000.0,0.17310756972111555,0.18264788697135215,0.14125316810717842,0.2297619514916172,0.12581490116857608
230,0.55,500.0,0.17928286852589642,0.1855604358250028,0.2038390290240602,0.2940389620021459,0.12803203452701428
231,0.55,1000.0,0.1700531208499336,0.1650452975897097,0.08471134452269463,0.16072575895411761,0.1249066565974376
232,0.55,500.0,0.17835325365205842,0.18196195952071212,0.1337536722053682,0.22428910807593727,0.12695440930393243
233,0.55,1000.0,0.17164674634794155,0.18679097302223965,0.14070822796776739,0.23051025110658507,0.1218342151364159
234,0.55,500.0,0.18638778220451527,0.11459293149505445,0.028715032293701093,0.024012675708914855,0.13978539487446195
235,0.55,1000.0,0.1754316069057105,0.1340590490560188,0.018714752397822276,0.07610934627806065,0.12775373192575146
236,0.55,500.0,0.17343957503320054,0.1630708816505651,0.1356843825525476,0.20807644082280524,0.12449510012705356
237,0.55,1000.0,0.17290836653386454,0.1627013493945133,0.07148483621235757,0.14851821448918112,0.127935990642421
238,0.55,500.0,0.17782204515272243,0.1661492205430969,0.10950440721765792,0.1906504819518121,0.13250995026078183
239,0.55,1000.0,0.16912350597609563,0.19524564316716062,0.17227419971199287,0.26731722641744626,0.12413112429456741
240,0.6000000000000001,500.0,0.17443559096945552,0.1507805742056255,0.05475848698569841,0.12168259541855508,0.12355662620460306
241,0.6000000000000001,1000.0,0.17031872509960158,0.18723865627544584,0.12266408324674655,0.2147561528970945,0.12499876886102401
